timestamp,year,month,day,hour,temp_day_c,humidity_pct,rainfall_mm,monthly_temp_max_c,monthly_temp_min_c,monthly_rh_max_pct,monthly_rh_min_pct,monthly_rainfall_total_mm,rainfall_imputed_flag,source_station_temperature_humidity,source_station_rainfall
2023-02-01 22:00,2023,2,1,22,24.81,84.07,4.9138,31.60,22.50,91.40,73.30,79.80,No,MATTALA,LUNUGAMWEHERA
2023-02-01 23:00,2023,2,1,23,23.96,85.94,2.4534,31.60,22.50,91.40,73.30,79.80,No,MATTALA,LUNUGAMWEHERA
2023-02-02 00:00,2023,2,2,0,23.36,90.44,0.0000,31.60,22.50,91.40,73.30,79.80,No,MATTALA,LUNUGAMWEHERA
2023-02-02 01:00,2023,2,2,1,22.95,91.33,0.0000,31.60,22.50,91.40,73.30,79.80,No,MATTALA,LUNUGAMWEHERA
2023-02-02 02:00,2023,2,2,2,22.81,91.33,0.0000,31.60,22.50,91.40,73.30,79.80,No,MATTALA,LUNUGAMWEHERA
2023-02-02 03:00,2023,2,2,3,22.95,91.33,0.0000,31.60,22.50,91.40,73.30,79.80,No,MATTALA,LUNUGAMWEHERA
2023-02-02 04:00,2023,2,2,4,23.36,90.44,0.0000,31.60,22.50,91.40,73.30,79.80,No,MATTALA,LUNUGAMWEHERA
2023-02-02 05:00,2023,2,2,5,24.01,89.00,0.0000,31.60,22.50,91.40,73.30,79.80,No,MATTALA,LUNUGAMWEHERA
2023-02-02 06:00,2023,2,2,6,24.86,87.13,0.0000,31.60,22.50,91.40,73.30,79.80,No,MATTALA,LUNUGAMWEHERA
2023-02-02 07:00,2023,2,2,7,25.84,84.95,0.0000,31.60,22.50,91.40,73.30,79.80,No,MATTALA,LUNUGAMWEHERA
2023-02-02 08:00,2023,2,2,8,26.90,82.60,0.0000,31.60,22.50,91.40,73.30,79.80,No,MATTALA,LUNUGAMWEHERA
2023-02-02 09:00,2023,2,2,9,27.96,80.26,0.0000,31.60,22.50,91.40,73.30,79.80,No,MATTALA,LUNUGAMWEHERA
2023-02-02 10:00,2023,2,2,10,28.95,78.08,0.0000,31.60,22.50,91.40,73.30,79.80,No,MATTALA,LUNUGAMWEHERA
2023-02-02 11:00,2023,2,2,11,29.80,76.20,0.0000,31.60,22.50,91.40,73.30,79.80,No,MATTALA,LUNUGAMWEHERA
2023-02-02 12:00,2023,2,2,12,30.45,74.77,0.0000,31.60,22.50,91.40,73.30,79.80,No,MATTALA,LUNUGAMWEHERA
2023-02-02 13:00,2023,2,2,13,30.86,73.86,0.0000,31.60,22.50,91.40,73.30,79.80,No,MATTALA,LUNUGAMWEHERA
2023-02-02 14:00,2023,2,2,14,31.00,73.55,0.0000,31.60,22.50,91.40,73.30,79.80,No,MATTALA,LUNUGAMWEHERA
2023-02-02 15:00,2023,2,2,15,30.86,73.86,0.0000,31.60,22.50,91.40,73.30,79.80,No,MATTALA,LUNUGAMWEHERA
2023-02-02 16:00,2023,2,2,16,30.45,74.77,0.0000,31.60,22.50,91.40,73.30,79.80,No,MATTALA,LUNUGAMWEHERA
2023-02-02 17:00,2023,2,2,17,29.80,76.20,0.0000,31.60,22.50,91.40,73.30,79.80,No,MATTALA,LUNUGAMWEHERA
2023-02-02 18:00,2023,2,2,18,28.95,78.08,0.0000,31.60,22.50,91.40,73.30,79.80,No,MATTALA,LUNUGAMWEHERA
2023-02-02 19:00,2023,2,2,19,27.96,80.26,0.0000,31.60,22.50,91.40,73.30,79.80,No,MATTALA,LUNUGAMWEHERA
2023-02-02 20:00,2023,2,2,20,26.90,82.60,0.0000,31.60,22.50,91.40,73.30,79.80,No,MATTALA,LUNUGAMWEHERA
2023-02-02 21:00,2023,2,2,21,25.84,84.95,0.0000,31.60,22.50,91.40,73.30,79.80,No,MATTALA,LUNUGAMWEHERA
2023-02-02 22:00,2023,2,2,22,24.86,87.13,0.0000,31.60,22.50,91.40,73.30,79.80,No,MATTALA,LUNUGAMWEHERA
2023-02-02 23:00,2023,2,2,23,24.01,89.00,0.0000,31.60,22.50,91.40,73.30,79.80,No,MATTALA,LUNUGAMWEHERA
2023-02-03 00:00,2023,2,3,0,23.35,91.73,0.0000,31.60,22.50,91.40,73.30,79.80,No,MATTALA,LUNUGAMWEHERA
2023-02-03 01:00,2023,2,3,1,22.94,92.60,0.0000,31.60,22.50,91.40,73.30,79.80,No,MATTALA,LUNUGAMWEHERA
2023-02-03 02:00,2023,2,3,2,22.80,92.60,0.0000,31.60,22.50,91.40,73.30,79.80,No,MATTALA,LUNUGAMWEHERA
2023-02-03 03:00,2023,2,3,3,22.94,92.60,0.0000,31.60,22.50,91.40,73.30,79.80,No,MATTALA,LUNUGAMWEHERA
2023-02-03 04:00,2023,2,3,4,23.35,91.73,0.0000,31.60,22.50,91.40,73.30,79.80,No,MATTALA,LUNUGAMWEHERA
2023-02-03 05:00,2023,2,3,5,24.00,90.29,0.0000,31.60,22.50,91.40,73.30,79.80,No,MATTALA,LUNUGAMWEHERA
2023-02-03 06:00,2023,2,3,6,24.85,88.42,0.0000,31.60,22.50,91.40,73.30,79.80,No,MATTALA,LUNUGAMWEHERA
2023-02-03 07:00,2023,2,3,7,25.84,86.24,0.0000,31.60,22.50,91.40,73.30,79.80,No,MATTALA,LUNUGAMWEHERA
2023-02-03 08:00,2023,2,3,8,26.90,83.90,0.0000,31.60,22.50,91.40,73.30,79.80,No,MATTALA,LUNUGAMWEHERA
2023-02-03 09:00,2023,2,3,9,27.96,81.55,0.0000,31.60,22.50,91.40,73.30,79.80,No,MATTALA,LUNUGAMWEHERA
2023-02-03 10:00,2023,2,3,10,28.94,79.37,0.0000,31.60,22.50,91.40,73.30,79.80,No,MATTALA,LUNUGAMWEHERA
2023-02-03 11:00,2023,2,3,11,29.79,77.50,0.0000,31.60,22.50,91.40,73.30,79.80,No,MATTALA,LUNUGAMWEHERA
2023-02-03 12:00,2023,2,3,12,30.44,76.06,0.0000,31.60,22.50,91.40,73.30,79.80,No,MATTALA,LUNUGAMWEHERA
2023-02-03 13:00,2023,2,3,13,30.85,75.15,0.0000,31.60,22.50,91.40,73.30,79.80,No,MATTALA,LUNUGAMWEHERA
2023-02-03 14:00,2023,2,3,14,30.99,74.85,0.0000,31.60,22.50,91.40,73.30,79.80,No,MATTALA,LUNUGAMWEHERA
2023-02-03 15:00,2023,2,3,15,30.85,75.15,0.0000,31.60,22.50,91.40,73.30,79.80,No,MATTALA,LUNUGAMWEHERA
2023-02-03 16:00,2023,2,3,16,30.44,76.06,0.0000,31.60,22.50,91.40,73.30,79.80,No,MATTALA,LUNUGAMWEHERA
2023-02-03 17:00,2023,2,3,17,29.79,77.50,0.0000,31.60,22.50,91.40,73.30,79.80,No,MATTALA,LUNUGAMWEHERA
2023-02-03 18:00,2023,2,3,18,28.94,79.37,0.0000,31.60,22.50,91.40,73.30,79.80,No,MATTALA,LUNUGAMWEHERA
2023-02-03 19:00,2023,2,3,19,27.96,81.55,0.0000,31.60,22.50,91.40,73.30,79.80,No,MATTALA,LUNUGAMWEHERA
2023-02-03 20:00,2023,2,3,20,26.90,83.90,0.0000,31.60,22.50,91.40,73.30,79.80,No,MATTALA,LUNUGAMWEHERA
2023-02-03 21:00,2023,2,3,21,25.84,86.24,0.0000,31.60,22.50,91.40,73.30,79.80,No,MATTALA,LUNUGAMWEHERA
2023-02-03 22:00,2023,2,3,22,24.85,88.42,0.0000,31.60,22.50,91.40,73.30,79.80,No,MATTALA,LUNUGAMWEHERA
2023-02-03 23:00,2023,2,3,23,24.00,90.29,0.0000,31.60,22.50,91.40,73.30,79.80,No,MATTALA,LUNUGAMWEHERA
2023-02-04 00:00,2023,2,4,0,23.66,90.67,0.0000,31.60,22.50,91.40,73.30,79.80,No,MATTALA,LUNUGAMWEHERA
2023-02-04 01:00,2023,2,4,1,23.25,91.58,0.0000,31.60,22.50,91.40,73.30,79.80,No,MATTALA,LUNUGAMWEHERA
2023-02-04 02:00,2023,2,4,2,23.11,91.89,0.0000,31.60,22.50,91.40,73.30,79.80,No,MATTALA,LUNUGAMWEHERA
2023-02-04 03:00,2023,2,4,3,23.25,91.58,0.0000,31.60,22.50,91.40,73.30,79.80,No,MATTALA,LUNUGAMWEHERA
2023-02-04 04:00,2023,2,4,4,23.66,90.67,0.0000,31.60,22.50,91.40,73.30,79.80,No,MATTALA,LUNUGAMWEHERA
2023-02-04 05:00,2023,2,4,5,24.31,89.24,0.0000,31.60,22.50,91.40,73.30,79.80,No,MATTALA,LUNUGAMWEHERA
2023-02-04 06:00,2023,2,4,6,25.16,87.36,0.0000,31.60,22.50,91.40,73.30,79.80,No,MATTALA,LUNUGAMWEHERA
2023-02-04 07:00,2023,2,4,7,26.14,85.18,0.0000,31.60,22.50,91.40,73.30,79.80,No,MATTALA,LUNUGAMWEHERA
2023-02-04 08:00,2023,2,4,8,27.20,82.84,0.0000,31.60,22.50,91.40,73.30,79.80,No,MATTALA,LUNUGAMWEHERA
2023-02-04 09:00,2023,2,4,9,28.26,80.49,0.0000,31.60,22.50,91.40,73.30,79.80,No,MATTALA,LUNUGAMWEHERA
2023-02-04 10:00,2023,2,4,10,29.25,78.31,0.0000,31.60,22.50,91.40,73.30,79.80,No,MATTALA,LUNUGAMWEHERA
2023-02-04 11:00,2023,2,4,11,30.10,76.44,0.0000,31.60,22.50,91.40,73.30,79.80,No,MATTALA,LUNUGAMWEHERA
2023-02-04 12:00,2023,2,4,12,30.75,75.00,0.0000,31.60,22.50,91.40,73.30,79.80,No,MATTALA,LUNUGAMWEHERA
2023-02-04 13:00,2023,2,4,13,31.16,74.13,0.0000,31.60,22.50,91.40,73.30,79.80,No,MATTALA,LUNUGAMWEHERA
2023-02-04 14:00,2023,2,4,14,31.30,74.13,0.0000,31.60,22.50,91.40,73.30,79.80,No,MATTALA,LUNUGAMWEHERA
2023-02-04 15:00,2023,2,4,15,31.16,74.13,0.0000,31.60,22.50,91.40,73.30,79.80,No,MATTALA,LUNUGAMWEHERA
2023-02-04 16:00,2023,2,4,16,30.75,75.00,0.0000,31.60,22.50,91.40,73.30,79.80,No,MATTALA,LUNUGAMWEHERA
2023-02-04 17:00,2023,2,4,17,30.10,76.44,0.0000,31.60,22.50,91.40,73.30,79.80,No,MATTALA,LUNUGAMWEHERA
2023-02-04 18:00,2023,2,4,18,29.25,78.31,0.0000,31.60,22.50,91.40,73.30,79.80,No,MATTALA,LUNUGAMWEHERA
2023-02-04 19:00,2023,2,4,19,28.26,80.49,0.0000,31.60,22.50,91.40,73.30,79.80,No,MATTALA,LUNUGAMWEHERA
2023-02-04 20:00,2023,2,4,20,27.20,82.84,0.0000,31.60,22.50,91.40,73.30,79.80,No,MATTALA,LUNUGAMWEHERA
2023-02-04 21:00,2023,2,4,21,26.14,85.18,0.0000,31.60,22.50,91.40,73.30,79.80,No,MATTALA,LUNUGAMWEHERA
2023-02-04 22:00,2023,2,4,22,25.16,87.36,0.0000,31.60,22.50,91.40,73.30,79.80,No,MATTALA,LUNUGAMWEHERA
2023-02-04 23:00,2023,2,4,23,24.31,89.24,0.0000,31.60,22.50,91.40,73.30,79.80,No,MATTALA,LUNUGAMWEHERA
2023-02-05 00:00,2023,2,5,0,23.27,91.87,0.0000,31.60,22.50,91.40,73.30,79.80,No,MATTALA,LUNUGAMWEHERA
2023-02-05 01:00,2023,2,5,1,22.86,92.57,0.0000,31.60,22.50,91.40,73.30,79.80,No,MATTALA,LUNUGAMWEHERA
2023-02-05 02:00,2023,2,5,2,22.72,92.57,0.0000,31.60,22.50,91.40,73.30,79.80,No,MATTALA,LUNUGAMWEHERA
2023-02-05 03:00,2023,2,5,3,22.86,92.57,0.0000,31.60,22.50,91.40,73.30,79.80,No,MATTALA,LUNUGAMWEHERA
2023-02-05 04:00,2023,2,5,4,23.27,91.87,0.0000,31.60,22.50,91.40,73.30,79.80,No,MATTALA,LUNUGAMWEHERA
2023-02-05 05:00,2023,2,5,5,23.92,90.43,0.0000,31.60,22.50,91.40,73.30,79.80,No,MATTALA,LUNUGAMWEHERA
2023-02-05 06:00,2023,2,5,6,24.77,88.55,0.0000,31.60,22.50,91.40,73.30,79.80,No,MATTALA,LUNUGAMWEHERA
2023-02-05 07:00,2023,2,5,7,25.76,86.37,0.0000,31.60,22.50,91.40,73.30,79.80,No,MATTALA,LUNUGAMWEHERA
2023-02-05 08:00,2023,2,5,8,26.82,84.03,0.0000,31.60,22.50,91.40,73.30,79.80,No,MATTALA,LUNUGAMWEHERA
2023-02-05 09:00,2023,2,5,9,27.88,81.69,0.0000,31.60,22.50,91.40,73.30,79.80,No,MATTALA,LUNUGAMWEHERA
2023-02-05 10:00,2023,2,5,10,28.87,79.50,0.0000,31.60,22.50,91.40,73.30,79.80,No,MATTALA,LUNUGAMWEHERA
2023-02-05 11:00,2023,2,5,11,29.71,77.63,0.0000,31.60,22.50,91.40,73.30,79.80,No,MATTALA,LUNUGAMWEHERA
2023-02-05 12:00,2023,2,5,12,30.36,76.19,0.0000,31.60,22.50,91.40,73.30,79.80,No,MATTALA,LUNUGAMWEHERA
2023-02-05 13:00,2023,2,5,13,30.77,75.29,0.0000,31.60,22.50,91.40,73.30,79.80,No,MATTALA,LUNUGAMWEHERA
2023-02-05 14:00,2023,2,5,14,30.91,74.98,0.0000,31.60,22.50,91.40,73.30,79.80,No,MATTALA,LUNUGAMWEHERA
2023-02-05 15:00,2023,2,5,15,30.77,75.29,0.0000,31.60,22.50,91.40,73.30,79.80,No,MATTALA,LUNUGAMWEHERA
2023-02-05 16:00,2023,2,5,16,30.36,76.19,0.0000,31.60,22.50,91.40,73.30,79.80,No,MATTALA,LUNUGAMWEHERA
2023-02-05 17:00,2023,2,5,17,29.71,77.63,0.0000,31.60,22.50,91.40,73.30,79.80,No,MATTALA,LUNUGAMWEHERA
2023-02-05 18:00,2023,2,5,18,28.87,79.50,0.0000,31.60,22.50,91.40,73.30,79.80,No,MATTALA,LUNUGAMWEHERA
2023-02-05 19:00,2023,2,5,19,27.88,81.69,0.0000,31.60,22.50,91.40,73.30,79.80,No,MATTALA,LUNUGAMWEHERA
2023-02-05 20:00,2023,2,5,20,26.82,84.03,0.0000,31.60,22.50,91.40,73.30,79.80,No,MATTALA,LUNUGAMWEHERA
2023-02-05 21:00,2023,2,5,21,25.76,86.37,0.0000,31.60,22.50,91.40,73.30,79.80,No,MATTALA,LUNUGAMWEHERA
2023-02-05 22:00,2023,2,5,22,24.77,88.55,0.0000,31.60,22.50,91.40,73.30,79.80,No,MATTALA,LUNUGAMWEHERA
2023-02-05 23:00,2023,2,5,23,23.92,90.43,0.0000,31.60,22.50,91.40,73.30,79.80,No,MATTALA,LUNUGAMWEHERA
2023-02-06 00:00,2023,2,6,0,23.00,90.82,0.0000,31.60,22.50,91.40,73.30,79.80,No,MATTALA,LUNUGAMWEHERA
2023-02-06 01:00,2023,2,6,1,22.59,90.93,0.0000,31.60,22.50,91.40,73.30,79.80,No,MATTALA,LUNUGAMWEHERA
2023-02-06 02:00,2023,2,6,2,22.45,90.93,0.0000,31.60,22.50,91.40,73.30,79.80,No,MATTALA,LUNUGAMWEHERA
2023-02-06 03:00,2023,2,6,3,22.59,90.93,0.0000,31.60,22.50,91.40,73.30,79.80,No,MATTALA,LUNUGAMWEHERA
2023-02-06 04:00,2023,2,6,4,23.00,90.82,0.0000,31.60,22.50,91.40,73.30,79.80,No,MATTALA,LUNUGAMWEHERA
2023-02-06 05:00,2023,2,6,5,23.65,89.39,0.0000,31.60,22.50,91.40,73.30,79.80,No,MATTALA,LUNUGAMWEHERA
2023-02-06 06:00,2023,2,6,6,24.50,87.51,0.0000,31.60,22.50,91.40,73.30,79.80,No,MATTALA,LUNUGAMWEHERA
2023-02-06 07:00,2023,2,6,7,25.49,85.33,0.0000,31.60,22.50,91.40,73.30,79.80,No,MATTALA,LUNUGAMWEHERA
2023-02-06 08:00,2023,2,6,8,26.55,82.99,0.0000,31.60,22.50,91.40,73.30,79.80,No,MATTALA,LUNUGAMWEHERA
2023-02-06 09:00,2023,2,6,9,27.61,80.64,0.0000,31.60,22.50,91.40,73.30,79.80,No,MATTALA,LUNUGAMWEHERA
2023-02-06 10:00,2023,2,6,10,28.60,78.46,0.0000,31.60,22.50,91.40,73.30,79.80,No,MATTALA,LUNUGAMWEHERA
2023-02-06 11:00,2023,2,6,11,29.44,76.59,0.0000,31.60,22.50,91.40,73.30,79.80,No,MATTALA,LUNUGAMWEHERA
2023-02-06 12:00,2023,2,6,12,30.09,75.15,0.0000,31.60,22.50,91.40,73.30,79.80,No,MATTALA,LUNUGAMWEHERA
2023-02-06 13:00,2023,2,6,13,30.50,74.25,0.0000,31.60,22.50,91.40,73.30,79.80,No,MATTALA,LUNUGAMWEHERA
2023-02-06 14:00,2023,2,6,14,30.64,73.94,0.0000,31.60,22.50,91.40,73.30,79.80,No,MATTALA,LUNUGAMWEHERA
2023-02-06 15:00,2023,2,6,15,30.50,74.25,0.0000,31.60,22.50,91.40,73.30,79.80,No,MATTALA,LUNUGAMWEHERA
2023-02-06 16:00,2023,2,6,16,30.09,75.15,0.0000,31.60,22.50,91.40,73.30,79.80,No,MATTALA,LUNUGAMWEHERA
2023-02-06 17:00,2023,2,6,17,29.44,76.59,0.0000,31.60,22.50,91.40,73.30,79.80,No,MATTALA,LUNUGAMWEHERA
2023-02-06 18:00,2023,2,6,18,28.60,78.46,0.0000,31.60,22.50,91.40,73.30,79.80,No,MATTALA,LUNUGAMWEHERA
2023-02-06 19:00,2023,2,6,19,27.61,80.64,0.0000,31.60,22.50,91.40,73.30,79.80,No,MATTALA,LUNUGAMWEHERA
2023-02-06 20:00,2023,2,6,20,26.55,82.99,0.0000,31.60,22.50,91.40,73.30,79.80,No,MATTALA,LUNUGAMWEHERA
2023-02-06 21:00,2023,2,6,21,25.49,85.33,0.0000,31.60,22.50,91.40,73.30,79.80,No,MATTALA,LUNUGAMWEHERA
2023-02-06 22:00,2023,2,6,22,24.50,87.51,0.0000,31.60,22.50,91.40,73.30,79.80,No,MATTALA,LUNUGAMWEHERA
2023-02-06 23:00,2023,2,6,23,23.65,89.39,0.0000,31.60,22.50,91.40,73.30,79.80,No,MATTALA,LUNUGAMWEHERA
2023-02-07 00:00,2023,2,7,0,23.65,89.94,0.0000,31.60,22.50,91.40,73.30,79.80,No,MATTALA,LUNUGAMWEHERA
2023-02-07 01:00,2023,2,7,1,23.24,90.84,0.0000,31.60,22.50,91.40,73.30,79.80,No,MATTALA,LUNUGAMWEHERA
2023-02-07 02:00,2023,2,7,2,23.10,91.15,0.0000,31.60,22.50,91.40,73.30,79.80,No,MATTALA,LUNUGAMWEHERA
2023-02-07 03:00,2023,2,7,3,23.24,90.84,0.0000,31.60,22.50,91.40,73.30,79.80,No,MATTALA,LUNUGAMWEHERA
2023-02-07 04:00,2023,2,7,4,23.65,89.94,0.0000,31.60,22.50,91.40,73.30,79.80,No,MATTALA,LUNUGAMWEHERA
2023-02-07 05:00,2023,2,7,5,24.30,88.50,0.0000,31.60,22.50,91.40,73.30,79.80,No,MATTALA,LUNUGAMWEHERA
2023-02-07 06:00,2023,2,7,6,25.15,86.62,0.0000,31.60,22.50,91.40,73.30,79.80,No,MATTALA,LUNUGAMWEHERA
2023-02-07 07:00,2023,2,7,7,26.14,84.44,0.0000,31.60,22.50,91.40,73.30,79.80,No,MATTALA,LUNUGAMWEHERA
2023-02-07 08:00,2023,2,7,8,27.20,82.10,0.0000,31.60,22.50,91.40,73.30,79.80,No,MATTALA,LUNUGAMWEHERA
2023-02-07 09:00,2023,2,7,9,28.26,79.76,0.0000,31.60,22.50,91.40,73.30,79.80,No,MATTALA,LUNUGAMWEHERA
2023-02-07 10:00,2023,2,7,10,29.25,77.57,0.0000,31.60,22.50,91.40,73.30,79.80,No,MATTALA,LUNUGAMWEHERA
2023-02-07 11:00,2023,2,7,11,30.09,75.70,0.0000,31.60,22.50,91.40,73.30,79.80,No,MATTALA,LUNUGAMWEHERA
2023-02-07 12:00,2023,2,7,12,30.74,74.26,0.0000,31.60,22.50,91.40,73.30,79.80,No,MATTALA,LUNUGAMWEHERA
2023-02-07 13:00,2023,2,7,13,31.15,73.38,0.0000,31.60,22.50,91.40,73.30,79.80,No,MATTALA,LUNUGAMWEHERA
2023-02-07 14:00,2023,2,7,14,31.29,73.38,0.0000,31.60,22.50,91.40,73.30,79.80,No,MATTALA,LUNUGAMWEHERA
2023-02-07 15:00,2023,2,7,15,31.15,73.38,0.0000,31.60,22.50,91.40,73.30,79.80,No,MATTALA,LUNUGAMWEHERA
2023-02-07 16:00,2023,2,7,16,30.74,74.26,0.0000,31.60,22.50,91.40,73.30,79.80,No,MATTALA,LUNUGAMWEHERA
2023-02-07 17:00,2023,2,7,17,30.09,75.70,0.0000,31.60,22.50,91.40,73.30,79.80,No,MATTALA,LUNUGAMWEHERA
2023-02-07 18:00,2023,2,7,18,29.25,77.57,0.0000,31.60,22.50,91.40,73.30,79.80,No,MATTALA,LUNUGAMWEHERA
2023-02-07 19:00,2023,2,7,19,28.26,79.76,0.0000,31.60,22.50,91.40,73.30,79.80,No,MATTALA,LUNUGAMWEHERA
2023-02-07 20:00,2023,2,7,20,27.20,82.10,0.0000,31.60,22.50,91.40,73.30,79.80,No,MATTALA,LUNUGAMWEHERA
2023-02-07 21:00,2023,2,7,21,26.14,84.44,0.0000,31.60,22.50,91.40,73.30,79.80,No,MATTALA,LUNUGAMWEHERA
2023-02-07 22:00,2023,2,7,22,25.15,86.62,0.0000,31.60,22.50,91.40,73.30,79.80,No,MATTALA,LUNUGAMWEHERA
2023-02-07 23:00,2023,2,7,23,24.30,88.50,0.0000,31.60,22.50,91.40,73.30,79.80,No,MATTALA,LUNUGAMWEHERA
2023-02-08 00:00,2023,2,8,0,23.06,89.84,0.0000,31.60,22.50,91.40,73.30,79.80,No,MATTALA,LUNUGAMWEHERA
2023-02-08 01:00,2023,2,8,1,22.65,90.06,0.0000,31.60,22.50,91.40,73.30,79.80,No,MATTALA,LUNUGAMWEHERA
2023-02-08 02:00,2023,2,8,2,22.51,90.06,0.0000,31.60,22.50,91.40,73.30,79.80,No,MATTALA,LUNUGAMWEHERA
2023-02-08 03:00,2023,2,8,3,22.65,90.06,0.0000,31.60,22.50,91.40,73.30,79.80,No,MATTALA,LUNUGAMWEHERA
2023-02-08 04:00,2023,2,8,4,23.06,89.84,0.0000,31.60,22.50,91.40,73.30,79.80,No,MATTALA,LUNUGAMWEHERA
2023-02-08 05:00,2023,2,8,5,23.71,88.40,0.0000,31.60,22.50,91.40,73.30,79.80,No,MATTALA,LUNUGAMWEHERA
2023-02-08 06:00,2023,2,8,6,24.55,86.53,0.0000,31.60,22.50,91.40,73.30,79.80,No,MATTALA,LUNUGAMWEHERA
2023-02-08 07:00,2023,2,8,7,25.54,84.34,0.0000,31.60,22.50,91.40,73.30,79.80,No,MATTALA,LUNUGAMWEHERA
2023-02-08 08:00,2023,2,8,8,26.60,82.00,0.0000,31.60,22.50,91.40,73.30,79.80,No,MATTALA,LUNUGAMWEHERA
2023-02-08 09:00,2023,2,8,9,27.66,79.66,0.0000,31.60,22.50,91.40,73.30,79.80,No,MATTALA,LUNUGAMWEHERA
2023-02-08 10:00,2023,2,8,10,28.65,77.48,0.0000,31.60,22.50,91.40,73.30,79.80,No,MATTALA,LUNUGAMWEHERA
2023-02-08 11:00,2023,2,8,11,29.50,75.60,0.0000,31.60,22.50,91.40,73.30,79.80,No,MATTALA,LUNUGAMWEHERA
2023-02-08 12:00,2023,2,8,12,30.15,74.16,0.0000,31.60,22.50,91.40,73.30,79.80,No,MATTALA,LUNUGAMWEHERA
2023-02-08 13:00,2023,2,8,13,30.56,73.26,0.0000,31.60,22.50,91.40,73.30,79.80,No,MATTALA,LUNUGAMWEHERA
2023-02-08 14:00,2023,2,8,14,30.70,72.95,0.0000,31.60,22.50,91.40,73.30,79.80,No,MATTALA,LUNUGAMWEHERA
2023-02-08 15:00,2023,2,8,15,30.56,73.26,0.0000,31.60,22.50,91.40,73.30,79.80,No,MATTALA,LUNUGAMWEHERA
2023-02-08 16:00,2023,2,8,16,30.15,74.16,0.0000,31.60,22.50,91.40,73.30,79.80,No,MATTALA,LUNUGAMWEHERA
2023-02-08 17:00,2023,2,8,17,29.50,75.60,0.0000,31.60,22.50,91.40,73.30,79.80,No,MATTALA,LUNUGAMWEHERA
2023-02-08 18:00,2023,2,8,18,28.65,77.48,0.0000,31.60,22.50,91.40,73.30,79.80,No,MATTALA,LUNUGAMWEHERA
2023-02-08 19:00,2023,2,8,19,27.66,79.66,0.0000,31.60,22.50,91.40,73.30,79.80,No,MATTALA,LUNUGAMWEHERA
2023-02-08 20:00,2023,2,8,20,26.60,82.00,0.0000,31.60,22.50,91.40,73.30,79.80,No,MATTALA,LUNUGAMWEHERA
2023-02-08 21:00,2023,2,8,21,25.54,84.34,0.0000,31.60,22.50,91.40,73.30,79.80,No,MATTALA,LUNUGAMWEHERA
2023-02-08 22:00,2023,2,8,22,24.55,86.53,0.0000,31.60,22.50,91.40,73.30,79.80,No,MATTALA,LUNUGAMWEHERA
2023-02-08 23:00,2023,2,8,23,23.71,88.40,0.0000,31.60,22.50,91.40,73.30,79.80,No,MATTALA,LUNUGAMWEHERA
2023-02-09 00:00,2023,2,9,0,23.78,88.25,0.0000,31.60,22.50,91.40,73.30,79.80,No,MATTALA,LUNUGAMWEHERA
2023-02-09 01:00,2023,2,9,1,23.37,89.15,0.0000,31.60,22.50,91.40,73.30,79.80,No,MATTALA,LUNUGAMWEHERA
2023-02-09 02:00,2023,2,9,2,23.23,89.46,0.0000,31.60,22.50,91.40,73.30,79.80,No,MATTALA,LUNUGAMWEHERA
2023-02-09 03:00,2023,2,9,3,23.37,89.15,0.0000,31.60,22.50,91.40,73.30,79.80,No,MATTALA,LUNUGAMWEHERA
2023-02-09 04:00,2023,2,9,4,23.78,88.25,0.0000,31.60,22.50,91.40,73.30,79.80,No,MATTALA,LUNUGAMWEHERA
2023-02-09 05:00,2023,2,9,5,24.43,86.81,0.0000,31.60,22.50,91.40,73.30,79.80,No,MATTALA,LUNUGAMWEHERA
2023-02-09 06:00,2023,2,9,6,25.28,84.93,0.0000,31.60,22.50,91.40,73.30,79.80,No,MATTALA,LUNUGAMWEHERA
2023-02-09 07:00,2023,2,9,7,26.26,82.75,0.0000,31.60,22.50,91.40,73.30,79.80,No,MATTALA,LUNUGAMWEHERA
2023-02-09 08:00,2023,2,9,8,27.32,80.41,0.0000,31.60,22.50,91.40,73.30,79.80,No,MATTALA,LUNUGAMWEHERA
2023-02-09 09:00,2023,2,9,9,28.38,78.07,0.0000,31.60,22.50,91.40,73.30,79.80,No,MATTALA,LUNUGAMWEHERA
2023-02-09 10:00,2023,2,9,10,29.37,75.88,0.0000,31.60,22.50,91.40,73.30,79.80,No,MATTALA,LUNUGAMWEHERA
2023-02-09 11:00,2023,2,9,11,30.22,74.01,0.0000,31.60,22.50,91.40,73.30,79.80,No,MATTALA,LUNUGAMWEHERA
2023-02-09 12:00,2023,2,9,12,30.87,72.57,0.0000,31.60,22.50,91.40,73.30,79.80,No,MATTALA,LUNUGAMWEHERA
2023-02-09 13:00,2023,2,9,13,31.28,71.96,0.0000,31.60,22.50,91.40,73.30,79.80,No,MATTALA,LUNUGAMWEHERA
2023-02-09 14:00,2023,2,9,14,31.42,71.96,0.0000,31.60,22.50,91.40,73.30,79.80,No,MATTALA,LUNUGAMWEHERA
2023-02-09 15:00,2023,2,9,15,31.28,71.96,0.0000,31.60,22.50,91.40,73.30,79.80,No,MATTALA,LUNUGAMWEHERA
2023-02-09 16:00,2023,2,9,16,30.87,72.57,0.0000,31.60,22.50,91.40,73.30,79.80,No,MATTALA,LUNUGAMWEHERA
